No,Score,Label,Xmin,Ymin,Xmax,Ymax,Correct
4295,0.9965114593505859,D-tilt,100.69544982910156,180.04669189453125,173.6575469970703,220.102294921875,False
4296,0.9956586360931396,D-tilt,99.60554504394531,180.92262268066406,174.04234313964844,219.97047424316406,False
4297,0.9960437417030334,D-tilt,98.15846252441406,176.6817626953125,162.35743713378906,219.9427490234375,False
4298,0.9962807297706604,D-tilt,98.03457641601562,176.40940856933594,162.30401611328125,219.9908905029297,False
4299,0.9779588580131531,D-tilt,96.49967956542969,178.153076171875,156.9498748779297,223.35223388671875,False
4300,0.978380024433136,D-tilt,96.79120635986328,178.12783813476562,156.66635131835938,223.35015869140625,False
4301,0.9910949468612671,D-tilt,80.94647216796875,176.75389099121094,145.98802185058594,222.21229553222656,False
4302,0.9924037456512451,D-tilt,81.15613555908203,176.41380310058594,145.93899536132812,222.4106903076172,False
4303,0.9206242561340332,D-tilt,56.739051818847656,178.75120544433594,156.72918701171875,220.26368713378906,False
4304,0.924100399017334,D-tilt,56.7325439453125,178.72853088378906,156.8430633544922,220.2384490966797,False
4305,0.9023050665855408,D-tilt,75.14421844482422,175.39056396484375,161.96905517578125,222.9615478515625,False
4306,0.9038742780685425,D-tilt,74.87973022460938,175.45570373535156,161.52438354492188,222.9692840576172,False
4307,0.6901063323020935,D-tilt,66.06083679199219,175.19602966308594,169.40188598632812,222.87623596191406,False
4308,0.705515444278717,D-tilt,66.00751495361328,175.08627319335938,169.5657958984375,223.14315795898438,False
4309,0.7684166431427002,D-tilt,74.81472778320312,174.4489288330078,176.30787658691406,224.59666442871094,False
4310,0.7885205149650574,D-tilt,74.72956848144531,174.22579956054688,176.53880310058594,224.881103515625,False
4313,0.5719979405403137,D-tilt,90.8207015991211,176.90792846679688,182.11077880859375,222.06137084960938,False
4314,0.5642747282981873,D-tilt,91.17144775390625,177.1488800048828,182.108642578125,222.10154724121094,False
4315,0.9120392799377441,D-tilt,107.31292724609375,178.54811096191406,190.21478271484375,219.55393981933594,False
4316,0.9132581353187561,D-tilt,107.62892150878906,178.29673767089844,189.28160095214844,219.71824645996094,False
4317,0.9739848375320435,D-tilt,110.76286315917969,177.38182067871094,182.69993591308594,220.2621612548828,False
4318,0.9736613631248474,D-tilt,110.53543090820312,177.31565856933594,182.64218139648438,220.22169494628906,False
