No,Score,Label,Xmin,Ymin,Xmax,Ymax,Correct
22,0.9997642636299133,Notwaza,60.116729736328125,146.46908569335938,123.48345947265625,224.28665161132812,False
23,0.9998055696487427,Notwaza,60.770774841308594,146.91213989257812,121.20059967041016,222.50186157226562,False
24,0.9997817277908325,Notwaza,60.7772216796875,147.36868286132812,121.42947387695312,222.30368041992188,False
25,0.02634328231215477,U-tilt,58.338287353515625,144.65298461914062,126.55592346191406,223.79306030273438,False
25,0.9960991740226746,Notwaza,58.338287353515625,144.65298461914062,126.55592346191406,223.79306030273438,False
26,0.9995421767234802,Notwaza,57.93701934814453,144.91395568847656,125.8452377319336,223.44004821777344,False
27,0.9996121525764465,Notwaza,58.22854995727539,144.93484497070312,125.34356689453125,223.07611083984375,False
28,0.9996176958084106,Notwaza,58.31013488769531,145.00814819335938,125.22587585449219,223.00668334960938,False
29,0.9993299245834351,Notwaza,57.4944953918457,144.2268524169922,126.49324035644531,223.34446716308594,False
30,0.9996180534362793,Notwaza,58.58351135253906,141.19558715820312,125.70045471191406,222.96969604492188,False
31,0.9995608925819397,Notwaza,58.34928512573242,141.15220642089844,126.0880126953125,222.6248321533203,False
32,0.9997037053108215,Notwaza,58.15061950683594,136.4325714111328,125.74833679199219,225.98362731933594,False
33,0.9997106194496155,Notwaza,58.087318420410156,136.54164123535156,125.88607025146484,225.8532257080078,False
34,0.9996979832649231,Notwaza,58.01036834716797,136.35121154785156,125.91393280029297,225.9349822998047,False
35,0.9996353387832642,Notwaza,58.08015060424805,134.95582580566406,126.07327270507812,226.83424377441406,False
36,0.999670684337616,Notwaza,58.0273551940918,135.23654174804688,125.88746643066406,226.65777587890625,False
37,0.9996536374092102,Notwaza,56.52592468261719,134.7196044921875,127.03073120117188,227.26077270507812,False
38,0.9997360110282898,Notwaza,57.73280715942383,136.731689453125,125.711669921875,226.11358642578125,False
39,0.9997509121894836,Notwaza,57.719825744628906,136.6304168701172,125.67052459716797,226.1362762451172,False
40,0.9997531771659851,Notwaza,57.53265380859375,136.8849334716797,125.83816528320312,225.97142028808594,False
41,0.9996868968009949,Notwaza,57.312015533447266,141.27139282226562,125.85661315917969,225.99221801757812,False
42,0.9996796250343323,Notwaza,57.3973388671875,140.9412841796875,125.78274536132812,226.29684448242188,False
43,0.9996420741081238,Notwaza,57.96080017089844,144.63027954101562,125.05612182617188,223.88912963867188,False
44,0.9988574981689453,Notwaza,54.874755859375,144.07766723632812,126.58001708984375,225.22760009765625,False
45,0.9989754557609558,Notwaza,54.979583740234375,144.27989196777344,126.61668395996094,225.07972717285156,False
46,0.9989568591117859,Notwaza,54.98828887939453,144.2801055908203,126.63460540771484,225.13621520996094,False
47,0.9995824694633484,Notwaza,57.591949462890625,145.15792846679688,124.7572021484375,224.35617065429688,False
48,0.9995895624160767,Notwaza,57.581790924072266,145.24087524414062,124.63233947753906,224.30618286132812,False
49,0.9995748400688171,Notwaza,57.471771240234375,145.95144653320312,123.85733032226562,223.36007690429688,False
50,0.9995079040527344,Notwaza,57.67746353149414,145.70758056640625,123.2364501953125,223.95321655273438,False
51,0.9994959831237793,Notwaza,57.61006546020508,145.6317138671875,123.24542236328125,224.00604248046875,False
52,0.9993876814842224,Notwaza,57.95694351196289,146.1654052734375,124.07002258300781,223.24923706054688,False
53,0.9994436502456665,Notwaza,58.1132926940918,145.8608856201172,123.92503356933594,223.43128967285156,False
54,0.998486340045929,Notwaza,58.096126556396484,144.50428771972656,125.79153442382812,222.5619354248047,False
55,0.9984860420227051,Notwaza,57.87725830078125,144.43914794921875,125.90078735351562,222.3153076171875,False
56,0.9995490908622742,Notwaza,57.215614318847656,144.5069122314453,126.29479217529297,222.92543029785156,False
57,0.9994936585426331,Notwaza,56.90693664550781,144.69837951660156,126.16943359375,222.6284637451172,False
58,0.9992274045944214,Notwaza,56.68896484375,142.41156005859375,125.53250122070312,223.30953979492188,False
59,0.9992480874061584,Notwaza,56.43539810180664,142.4417724609375,125.80796813964844,223.24398803710938,False
60,0.9992740154266357,Notwaza,56.441017150878906,142.28590393066406,125.65703582763672,223.31944274902344,False
61,0.9970915913581848,Notwaza,52.09810256958008,140.5846710205078,124.97335815429688,222.7644500732422,False
62,0.9889976382255554,Notwaza,49.615821838378906,136.3068389892578,125.4201889038086,225.3760223388672,False
63,0.9895231127738953,Notwaza,49.7691650390625,136.3890380859375,125.55337524414062,225.43344116210938,False
64,0.9892070293426514,Notwaza,49.72293472290039,136.5294647216797,125.60292053222656,225.25877380371094,False
65,0.993666410446167,Notwaza,50.11507034301758,136.05226135253906,124.87094116210938,224.53233337402344,False
66,0.9943708181381226,Notwaza,50.40056228637695,135.8002471923828,124.54920959472656,224.8860626220703,False
67,0.9876444935798645,Notwaza,48.420875549316406,137.53219604492188,125.75951385498047,224.79794311523438,False
68,0.9945970773696899,Notwaza,52.19475555419922,140.78021240234375,125.92713165283203,222.49050903320312,False
69,0.9919249415397644,Notwaza,51.406959533691406,141.18695068359375,125.55188751220703,222.19482421875,False
70,0.9919335246086121,Notwaza,51.13209915161133,141.57449340820312,125.76168823242188,222.14373779296875,False
71,0.9997730255126953,Notwaza,58.27044677734375,141.0885467529297,124.92437744140625,223.72154235839844,False
72,0.9997785091400146,Notwaza,58.23896026611328,141.17752075195312,124.97623443603516,223.516845703125,False
73,0.9993506669998169,Notwaza,57.65290069580078,144.6905059814453,126.69255828857422,223.3186798095703,False
74,0.9996511340141296,Notwaza,59.487464904785156,143.22012329101562,125.1056137084961,223.99249267578125,False
75,0.9996783137321472,Notwaza,59.4044075012207,143.15997314453125,124.96717834472656,224.14566040039062,False
76,0.9996790289878845,Notwaza,59.40732955932617,143.1746063232422,124.97280883789062,224.12901306152344,False
77,0.9997819662094116,Notwaza,59.94078063964844,144.60462951660156,124.70730590820312,224.5347137451172,False
78,0.9997882843017578,Notwaza,59.842559814453125,144.57376098632812,124.85783386230469,224.72833251953125,False
79,0.9983190894126892,Notwaza,58.6910285949707,142.09036254882812,127.81004333496094,226.57196044921875,False
80,0.9992177486419678,Notwaza,56.45716857910156,145.0561065673828,128.2293243408203,225.0548858642578,False
81,0.9991354942321777,Notwaza,56.7524299621582,145.0345458984375,128.2565460205078,225.31341552734375,False
82,0.9991572499275208,Notwaza,56.83667755126953,145.06959533691406,128.08673095703125,225.3018035888672,False
83,0.9996978640556335,Notwaza,57.42165756225586,144.41055297851562,126.70256042480469,224.61947631835938,False
84,0.9996404647827148,Notwaza,56.86561965942383,145.3040313720703,127.51594543457031,223.81361389160156,False
85,0.999630331993103,Notwaza,57.090946197509766,142.29371643066406,127.58035278320312,224.1102752685547,False
86,0.9990634322166443,Notwaza,56.00193405151367,139.42269897460938,128.2569122314453,224.19265747070312,False
87,0.9991934895515442,Notwaza,55.96635055541992,138.9326934814453,128.2943572998047,224.47422790527344,False
88,0.9991868138313293,Notwaza,55.941009521484375,138.98257446289062,128.29669189453125,224.43270874023438,False
89,0.9997341632843018,Notwaza,56.38710021972656,135.07640075683594,127.50148010253906,226.30384826660156,False
90,0.9997240900993347,Notwaza,56.491371154785156,135.20864868164062,127.5374526977539,226.30657958984375,False
91,0.9996948838233948,Notwaza,55.382667541503906,136.12850952148438,127.9994125366211,225.62298583984375,False
92,0.9997787475585938,Notwaza,55.65786361694336,136.51327514648438,126.87490844726562,226.70639038085938,False
93,0.9997270703315735,Notwaza,55.45539855957031,136.8170166015625,127.68470764160156,226.21002197265625,False
94,0.9997339844703674,Notwaza,55.52848815917969,136.8672332763672,127.63815307617188,226.2262725830078,False
95,0.999656617641449,Notwaza,55.51945114135742,138.15777587890625,126.27035522460938,226.82769775390625,False
96,0.9996605515480042,Notwaza,55.62343215942383,138.32518005371094,126.20939636230469,226.56153869628906,False
97,0.9997602701187134,Notwaza,56.830814361572266,140.44610595703125,123.82711791992188,226.66311645507812,False
98,0.9996013045310974,Notwaza,57.24539566040039,142.62490844726562,125.44297790527344,225.40402221679688,False
99,0.9996472597122192,Notwaza,57.40007400512695,142.86056518554688,125.10610961914062,224.98806762695312,False
100,0.9994983673095703,Notwaza,57.90050506591797,143.66928100585938,125.62470245361328,225.86187744140625,False
101,0.999469518661499,Notwaza,57.72213363647461,144.056884765625,125.831787109375,226.01602172851562,False
102,0.9994781017303467,Notwaza,57.742435455322266,144.04718017578125,125.80793762207031,225.98785400390625,False
103,0.9995164275169373,Notwaza,56.9892578125,146.34478759765625,125.08853149414062,225.91900634765625,False
104,0.999619722366333,Notwaza,57.50990295410156,147.7227020263672,123.38349914550781,224.5453643798828,False
105,0.9997210502624512,Notwaza,57.84635543823242,147.57281494140625,123.07218933105469,224.799560546875,False
106,0.9997113943099976,Notwaza,57.85520553588867,147.58668518066406,123.07789611816406,224.7495574951172,False
107,0.9988730549812317,Notwaza,57.301998138427734,144.11822509765625,125.57904052734375,226.71493530273438,False
108,0.9986979961395264,Notwaza,56.6907958984375,144.1817626953125,125.92831420898438,226.99118041992188,False
109,0.9996803998947144,Notwaza,57.00514602661133,143.83030700683594,124.40478515625,225.7305145263672,False
110,0.9995115399360657,Notwaza,56.914710998535156,145.08377075195312,124.32715606689453,223.41848754882812,False
111,0.9996506571769714,Notwaza,57.78282928466797,144.75120544433594,124.35045623779297,223.6577606201172,False
112,0.9996632933616638,Notwaza,57.82400131225586,144.7146453857422,124.11361694335938,223.68190002441406,False
113,0.9991703629493713,Notwaza,58.08959197998047,143.8111572265625,125.55159759521484,223.65283203125,False
114,0.9991939067840576,Notwaza,58.06533432006836,143.90606689453125,125.37934875488281,223.47515869140625,False
115,0.029129523783922195,U-smash,62.60932159423828,163.16915893554688,125.03812408447266,219.52523803710938,False
115,0.015829363837838173,U-tilt,62.60932159423828,163.16915893554688,125.03812408447266,219.52523803710938,False
115,0.012448242865502834,F-smash,64.05175018310547,164.60244750976562,129.94680786132812,224.54534912109375,False
115,0.6951379776000977,Notwaza,62.73161697387695,164.2058563232422,125.71836853027344,225.06346130371094,False
115,0.19670739769935608,Grab,62.73161697387695,164.2058563232422,125.71836853027344,225.06346130371094,False
116,0.9877287149429321,Notwaza,61.65089416503906,142.75213623046875,124.91651916503906,230.17529296875,False
116,0.01031196117401123,Grab,62.69639205932617,152.03128051757812,124.67909240722656,221.69302368164062,False
117,0.9861207604408264,Notwaza,61.972015380859375,142.90077209472656,124.84698486328125,229.7976837158203,False
117,0.010175267234444618,Grab,62.966041564941406,151.837890625,124.64962005615234,221.59982299804688,False
118,0.010380526073276997,Grab,62.93610382080078,151.83737182617188,124.68061065673828,221.59722900390625,False
118,0.9863237142562866,Notwaza,61.962013244628906,142.88275146484375,124.85074615478516,229.80126953125,False
119,0.07967555522918701,N-air,64.9397964477539,143.47860717773438,121.33722686767578,225.6243896484375,False
119,0.13454324007034302,U-air,64.9397964477539,143.47860717773438,121.33722686767578,225.6243896484375,False
119,0.1031741350889206,U-smash,64.9397964477539,143.47860717773438,121.33722686767578,225.6243896484375,False
120,0.09714914858341217,U-smash,65.03491973876953,144.47467041015625,118.65306854248047,225.68292236328125,False
120,0.06370032578706741,N-air,65.03491973876953,144.47467041015625,118.65306854248047,225.68292236328125,False
120,0.09853167086839676,U-air,65.03491973876953,144.47467041015625,118.65306854248047,225.68292236328125,False
121,0.9535065293312073,N-air,52.5062255859375,137.28543090820312,136.3426055908203,203.0860595703125,False
121,0.013398751616477966,F-throw,49.658634185791016,130.94100952148438,133.84556579589844,215.92721557617188,False
122,0.012689684517681599,F-throw,50.315521240234375,130.03028869628906,132.9370880126953,216.7615203857422,False
122,0.9544355273246765,N-air,52.79938888549805,137.67481994628906,135.8495635986328,203.1188201904297,False
123,0.8398051857948303,N-air,47.120391845703125,129.487060546875,142.9657745361328,198.91375732421875,False
123,0.04703113064169884,U-smash,62.63314437866211,123.08943939208984,132.22373962402344,209.5723876953125,False
123,0.011010493151843548,F-throw,49.30400848388672,124.74543762207031,138.289306640625,201.71531677246094,False
124,0.010193702764809132,F-throw,49.135276794433594,124.4765396118164,138.68572998046875,202.11984252929688,False
124,0.8279668092727661,N-air,62.508644104003906,123.88805389404297,132.61257934570312,208.71066284179688,False
124,0.04025674983859062,U-smash,62.508644104003906,123.88805389404297,132.61257934570312,208.71066284179688,False
125,0.06708591431379318,U-air,55.28324890136719,119.5147705078125,127.05123901367188,195.233642578125,False
125,0.04705590009689331,F-throw,48.395843505859375,123.69964599609375,132.76771545410156,191.751708984375,False
125,0.9216887354850769,N-air,48.395843505859375,123.69964599609375,132.76771545410156,191.751708984375,False
126,0.04068145528435707,F-throw,47.813720703125,124.04232788085938,133.13670349121094,191.60772705078125,False
126,0.057522546499967575,U-air,54.850276947021484,119.58721923828125,126.66024780273438,195.173095703125,False
126,0.923037588596344,N-air,47.813720703125,124.04232788085938,133.13670349121094,191.60772705078125,False
126,0.010476063936948776,U-smash,54.850276947021484,119.58721923828125,126.66024780273438,195.173095703125,False
127,0.0320294126868248,U-air,51.18330764770508,112.14213562011719,126.01434326171875,194.4281768798828,False
127,0.9351892471313477,N-air,49.14524459838867,116.818603515625,128.93844604492188,190.51309204101562,False
127,0.016842059791088104,F-throw,49.14524459838867,116.818603515625,128.93844604492188,190.51309204101562,False
128,0.012080781161785126,U-air,52.89974594116211,108.35733795166016,126.15174865722656,195.01776123046875,False
128,0.9135454297065735,N-air,52.89974594116211,108.35733795166016,126.15174865722656,195.01776123046875,False
129,0.9076719880104065,N-air,52.67367172241211,108.06655883789062,126.30596923828125,194.99447631835938,False
129,0.011029905639588833,U-air,52.67367172241211,108.06655883789062,126.30596923828125,194.99447631835938,False
130,0.8904067277908325,N-air,57.01909255981445,107.8634033203125,122.14971923828125,189.76840209960938,False
130,0.01000174693763256,Notwaza,57.01909255981445,107.8634033203125,122.14971923828125,189.76840209960938,False
130,0.01237154845148325,U-air,57.01909255981445,107.8634033203125,122.14971923828125,189.76840209960938,False
131,0.012019900605082512,U-air,56.78609085083008,107.56147003173828,122.50616455078125,190.08544921875,False
131,0.8912191390991211,N-air,56.78609085083008,107.56147003173828,122.50616455078125,190.08544921875,False
132,0.011194594204425812,U-air,61.41419982910156,104.13533020019531,120.69137573242188,191.6763153076172,False
132,0.017233949154615402,Notwaza,61.41419982910156,104.13533020019531,120.69137573242188,191.6763153076172,False
132,0.8729555010795593,N-air,61.41419982910156,104.13533020019531,120.69137573242188,191.6763153076172,False
133,0.010942819528281689,U-air,60.47460174560547,104.71382904052734,121.3143081665039,190.8409423828125,False
133,0.8868386149406433,N-air,60.47460174560547,104.71382904052734,121.3143081665039,190.8409423828125,False
133,0.016410628333687782,Notwaza,60.47460174560547,104.71382904052734,121.3143081665039,190.8409423828125,False
134,0.010971982032060623,U-air,59.81316375732422,103.15616607666016,120.54874420166016,191.85809326171875,False
134,0.8688087463378906,N-air,59.81316375732422,103.15616607666016,120.54874420166016,191.85809326171875,False
134,0.015411240980029106,Notwaza,59.81316375732422,103.15616607666016,120.54874420166016,191.85809326171875,False
135,0.0111159086227417,U-air,60.49068832397461,102.88662719726562,120.4300537109375,192.4619140625,False
135,0.8664451241493225,N-air,60.49068832397461,102.88662719726562,120.4300537109375,192.4619140625,False
135,0.017863720655441284,Notwaza,60.49068832397461,102.88662719726562,120.4300537109375,192.4619140625,False
136,0.01094102393835783,U-air,60.45001220703125,102.74174499511719,120.40420532226562,192.75999450683594,False
136,0.8602138161659241,N-air,60.45001220703125,102.74174499511719,120.40420532226562,192.75999450683594,False
136,0.01838754117488861,Notwaza,60.45001220703125,102.74174499511719,120.40420532226562,192.75999450683594,False
137,0.019939694553613663,Notwaza,59.31941604614258,105.26549530029297,119.00527954101562,193.09112548828125,False
137,0.8151885867118835,N-air,59.31941604614258,105.26549530029297,119.00527954101562,193.09112548828125,False
138,0.02276192605495453,Notwaza,59.503196716308594,105.3729248046875,119.03836822509766,192.83953857421875,False
138,0.8134108185768127,N-air,59.503196716308594,105.3729248046875,119.03836822509766,192.83953857421875,False
139,0.010436967946588993,U-air,56.81912612915039,107.43377685546875,121.57554626464844,195.2073974609375,False
139,0.9209083914756775,N-air,50.02402114868164,113.65672302246094,127.90835571289062,187.9971160888672,False
139,0.024741433560848236,Notwaza,56.81912612915039,107.43377685546875,121.57554626464844,195.2073974609375,False
140,0.016192222014069557,U-air,58.059898376464844,114.21942901611328,120.1126937866211,194.38092041015625,False
140,0.013593543320894241,F-throw,49.41233825683594,118.17495727539062,128.46405029296875,191.81741333007812,False
140,0.8627364039421082,N-air,49.41233825683594,118.17495727539062,128.46405029296875,191.81741333007812,False
140,0.021715011447668076,Notwaza,58.059898376464844,114.21942901611328,120.1126937866211,194.38092041015625,False
141,0.01956520788371563,Notwaza,57.697357177734375,114.09829711914062,120.46791076660156,194.3223876953125,False
141,0.01643899455666542,U-air,57.697357177734375,114.09829711914062,120.46791076660156,194.3223876953125,False
141,0.014018616639077663,F-throw,49.24612045288086,118.51052856445312,128.46841430664062,191.84628295898438,False
141,0.8544980883598328,N-air,49.24612045288086,118.51052856445312,128.46841430664062,191.84628295898438,False
142,0.01654086820781231,U-air,57.66808319091797,114.10044860839844,120.46410369873047,194.3209991455078,False
142,0.8544343113899231,N-air,49.253387451171875,118.50534057617188,128.4658203125,191.84881591796875,False
142,0.014067274518311024,F-throw,49.253387451171875,118.50534057617188,128.4658203125,191.84881591796875,False
142,0.01961042732000351,Notwaza,57.66808319091797,114.10044860839844,120.46410369873047,194.3209991455078,False
143,0.7966243624687195,N-air,52.09987258911133,125.8702392578125,129.73974609375,191.88330078125,False
143,0.012678416445851326,U-smash,38.154476165771484,119.44783020019531,137.98121643066406,202.37669372558594,False
143,0.027445675805211067,F-throw,52.09987258911133,125.8702392578125,129.73974609375,191.88330078125,False
143,0.044103287160396576,Notwaza,52.44083023071289,122.51382446289062,129.81527709960938,196.02081298828125,False
143,0.029330575838685036,U-air,52.44083023071289,122.51382446289062,129.81527709960938,196.02081298828125,False
144,0.8168971538543701,N-air,52.43503952026367,125.60369110107422,129.2550506591797,192.11563110351562,False
144,0.029142960906028748,U-air,51.34968948364258,122.90859985351562,130.9257049560547,195.64080810546875,False
144,0.0255780927836895,F-throw,52.43503952026367,125.60369110107422,129.2550506591797,192.11563110351562,False
144,0.04031066596508026,Notwaza,51.34968948364258,122.90859985351562,130.9257049560547,195.64080810546875,False
144,0.012159034609794617,U-smash,37.508094787597656,118.70877075195312,137.98919677734375,203.16787719726562,False
145,0.9083897471427917,N-air,50.00952911376953,127.7540283203125,128.76431274414062,204.37643432617188,False
146,0.9109494686126709,N-air,50.417030334472656,127.77888488769531,128.50927734375,204.20936584472656,False
147,0.12219616770744324,F-throw,48.882991790771484,139.43528747558594,131.90359497070312,206.1498260498047,False
147,0.958842933177948,N-air,51.60832214355469,129.81581115722656,128.85118103027344,205.69334411621094,False
147,0.028340574353933334,U-air,51.60832214355469,129.81581115722656,128.85118103027344,205.69334411621094,False
148,0.09927541762590408,F-throw,48.81256866455078,139.24742126464844,132.41448974609375,206.20140075683594,False
148,0.9559734463691711,N-air,51.810646057128906,130.292236328125,128.71414184570312,205.68997192382812,False
148,0.023438185453414917,U-air,51.810646057128906,130.292236328125,128.71414184570312,205.68997192382812,False
149,0.02892536111176014,Side-B,50.84075927734375,139.86331176757812,130.26785278320312,221.84805297851562,False
149,0.0524984709918499,U-air,52.91615295410156,138.28134155273438,124.86924743652344,227.73199462890625,False
149,0.9115285277366638,N-air,54.35171127319336,143.16839599609375,125.8045654296875,215.40679931640625,False
150,0.9194613099098206,N-air,54.31474304199219,143.05921936035156,125.80531311035156,215.3511199951172,False
150,0.023728448897600174,Side-B,50.9228515625,140.07379150390625,130.01870727539062,221.7294921875,False
150,0.0605197511613369,U-air,53.10147476196289,137.76809692382812,124.90370178222656,227.47738647460938,False
151,0.018093138933181763,Side-B,50.269378662109375,152.58602905273438,126.5762939453125,223.6978759765625,False
151,0.7247769236564636,N-air,50.269378662109375,152.58602905273438,126.5762939453125,223.6978759765625,False
151,0.02290632203221321,Notwaza,45.42675018310547,144.76571655273438,124.54889678955078,232.54183959960938,False
151,0.05953546240925789,U-air,45.42675018310547,144.76571655273438,124.54889678955078,232.54183959960938,False
152,0.030091723427176476,U-tilt,57.767974853515625,154.14682006835938,126.9686279296875,239.09280395507812,False
152,0.122850202023983,U-air,60.81135177612305,159.5293426513672,126.22802734375,238.4558563232422,False
152,0.40388259291648865,N-air,60.81135177612305,159.5293426513672,126.22802734375,238.4558563232422,False
152,0.01917634904384613,F-tilt,57.767974853515625,154.14682006835938,126.9686279296875,239.09280395507812,False
152,0.010385621339082718,Jab1,57.767974853515625,154.14682006835938,126.9686279296875,239.09280395507812,False
153,0.032816529273986816,U-tilt,56.35548782348633,154.30458068847656,128.27285766601562,239.18324279785156,False
153,0.021057745441794395,F-tilt,56.35548782348633,154.30458068847656,128.27285766601562,239.18324279785156,False
153,0.33339300751686096,N-air,61.18858337402344,159.12417602539062,125.92550659179688,238.60467529296875,False
153,0.18917594850063324,U-air,61.18858337402344,159.12417602539062,125.92550659179688,238.60467529296875,False
154,0.3311435878276825,N-air,61.17613983154297,159.0826873779297,125.93868255615234,238.59556579589844,False
154,0.18655963242053986,U-air,61.17613983154297,159.0826873779297,125.93868255615234,238.59556579589844,False
154,0.020666753873229027,F-tilt,56.39219665527344,154.34791564941406,128.2925262451172,239.0972442626953,False
154,0.03252875804901123,U-tilt,56.39219665527344,154.34791564941406,128.2925262451172,239.0972442626953,False
155,0.8484466075897217,N-air,59.62406921386719,168.05123901367188,128.4788818359375,245.26629638671875,False
155,0.0648321658372879,F-throw,59.62406921386719,168.05123901367188,128.4788818359375,245.26629638671875,False
155,0.03536324203014374,U-air,59.62406921386719,168.05123901367188,128.4788818359375,245.26629638671875,False
156,0.03725637122988701,U-air,59.436737060546875,168.00267028808594,128.8866729736328,245.37733459472656,False
156,0.06678978353738785,F-throw,59.436737060546875,168.00267028808594,128.8866729736328,245.37733459472656,False
156,0.843445360660553,N-air,59.436737060546875,168.00267028808594,128.8866729736328,245.37733459472656,False
157,0.016281086951494217,Jab1,58.70486068725586,178.37033081054688,126.27101135253906,242.92630004882812,False
157,0.012058153748512268,U-tilt,58.70486068725586,178.37033081054688,126.27101135253906,242.92630004882812,False
157,0.16125482320785522,Notwaza,57.14765548706055,177.0425262451172,128.14930725097656,245.43617248535156,False
157,0.01666584238409996,Jab2,58.70486068725586,178.37033081054688,126.27101135253906,242.92630004882812,False
157,0.025475822389125824,F-smash,57.14765548706055,177.0425262451172,128.14930725097656,245.43617248535156,False
157,0.06725882738828659,Side-B,59.763145446777344,174.06201171875,125.91852569580078,238.020263671875,False
158,0.05806838348507881,Side-B,59.994140625,174.36434936523438,125.851318359375,237.90280151367188,False
158,0.15558180212974548,Notwaza,57.01911163330078,177.1374969482422,128.33233642578125,245.33766174316406,False
158,0.011490258388221264,U-tilt,59.09953689575195,178.29502868652344,125.87709045410156,242.9470977783203,False
158,0.015853676944971085,Jab2,59.09953689575195,178.29502868652344,125.87709045410156,242.9470977783203,False
158,0.015032421797513962,Jab1,59.09953689575195,178.29502868652344,125.87709045410156,242.9470977783203,False
158,0.03448577970266342,F-smash,57.01911163330078,177.1374969482422,128.33233642578125,245.33766174316406,False
159,0.18731503188610077,Down-B,40.09845733642578,181.77243041992188,137.62799072265625,245.28131103515625,False
159,0.02150406502187252,Side-B,40.09845733642578,181.77243041992188,137.62799072265625,245.28131103515625,False
159,0.24144990742206573,Notwaza,59.70951461791992,177.08633422851562,125.86123657226562,229.19500732421875,False
160,0.24454957246780396,Notwaza,59.47341537475586,177.1925506591797,126.34011840820312,229.16758728027344,False
160,0.16356304287910461,Down-B,40.52485275268555,181.78599548339844,137.24127197265625,245.53501892089844,False
160,0.019716208800673485,Side-B,40.52485275268555,181.78599548339844,137.24127197265625,245.53501892089844,False
161,0.35003992915153503,Notwaza,61.48093795776367,179.06134033203125,125.50028991699219,226.3343505859375,False
161,0.01673617772758007,Down-B,68.816650390625,178.70582580566406,127.88418579101562,228.44126892089844,False
161,0.01773631013929844,Side-B,37.68257141113281,184.97860717773438,160.36988830566406,237.20999145507812,False
161,0.3326604962348938,Notwaza,37.68257141113281,184.97860717773438,160.36988830566406,237.20999145507812,False
161,0.03438248112797737,Side-B,61.48093795776367,179.06134033203125,125.50028991699219,226.3343505859375,False
161,0.13463789224624634,Down-B,37.68257141113281,184.97860717773438,160.36988830566406,237.20999145507812,False
162,0.031035039573907852,Side-B,61.47429656982422,179.14382934570312,125.4658432006836,226.27993774414062,False
162,0.36892956495285034,Notwaza,61.47429656982422,179.14382934570312,125.4658432006836,226.27993774414062,False
162,0.017493532970547676,Side-B,37.51824188232422,184.67681884765625,160.51547241210938,237.19732666015625,False
162,0.014851439744234085,Down-B,61.47429656982422,179.14382934570312,125.4658432006836,226.27993774414062,False
162,0.3568536341190338,Notwaza,37.51824188232422,184.67681884765625,160.51547241210938,237.19732666015625,False
162,0.13442525267601013,Down-B,37.51824188232422,184.67681884765625,160.51547241210938,237.19732666015625,False
163,0.08794677257537842,Down-B,41.35880661010742,184.1917266845703,140.3732147216797,241.16331481933594,False
