No,Score,Label,Xmin,Ymin,Xmax,Ymax,Correct
1397,0.5323183536529541,Down-B,195.84548950195312,289.93939208984375,286.0629577636719,326.255615234375,False
1398,0.7229932546615601,Down-B,197.46185302734375,289.7662048339844,285.5771484375,326.6000061035156,False
1399,0.732280433177948,Down-B,197.02774047851562,289.7361145019531,285.79052734375,326.5252380371094,False
1400,0.7554712891578674,Down-B,198.91397094726562,289.614990234375,284.2010803222656,326.29931640625,False
1401,0.724992573261261,Down-B,198.3279266357422,289.7806701660156,284.59442138671875,326.3792419433594,False
1402,0.7087002396583557,Down-B,198.94393920898438,289.820556640625,284.0949401855469,327.24737548828125,False
1403,0.7225018739700317,Down-B,198.75267028808594,289.9385681152344,284.4745178222656,327.1131896972656,False
1404,0.5061748027801514,Down-B,198.08737182617188,290.7852783203125,284.29608154296875,327.0484619140625,False
1405,0.5173657536506653,Down-B,197.53890991210938,290.2883605957031,284.9452819824219,327.2828674316406,False
1408,0.5745750069618225,Down-B,196.51698303222656,290.30804443359375,285.4162902832031,326.682861328125,False
1409,0.5907632112503052,Down-B,196.75112915039062,285.9015197753906,281.87396240234375,330.9856872558594,False
1410,0.6823223233222961,Down-B,196.36602783203125,285.7298889160156,281.79705810546875,332.0587463378906,False
1411,0.6586634516716003,Down-B,196.21664428710938,285.8244323730469,282.0341491699219,331.9621887207031,False
1412,0.6589552760124207,Down-B,197.22067260742188,286.2316589355469,281.302978515625,329.8450012207031,False
1413,0.6035372018814087,Down-B,196.72586059570312,285.84564208984375,281.9307556152344,329.80621337890625,False
1414,0.6524621248245239,Down-B,192.03274536132812,289.33282470703125,290.2400817871094,328.35821533203125,False
1415,0.6208807826042175,Down-B,195.83238220214844,286.531982421875,282.7400207519531,330.581298828125,False
1416,0.6489532589912415,Down-B,190.97625732421875,289.8604431152344,292.06866455078125,328.3711242675781,False
1417,0.6354900598526001,Down-B,190.5266571044922,290.03668212890625,292.37725830078125,328.0498046875,False
1418,0.7379468679428101,Down-B,193.24444580078125,289.6039733886719,291.06976318359375,328.5226745605469,False
1419,0.7385278940200806,Down-B,194.123291015625,289.4686279296875,290.21337890625,328.018310546875,False
1420,0.558644711971283,D-throw,42.11181640625,127.47061157226562,105.32852172851562,229.69509887695312,False
1420,0.5717416405677795,Down-B,197.84909057617188,289.55267333984375,286.530517578125,325.68377685546875,False
1421,0.55161452293396,D-throw,41.622257232666016,127.69906616210938,105.38648986816406,229.78665161132812,False
1421,0.5615478754043579,Down-B,197.25588989257812,289.4574279785156,287.4748840332031,326.1910095214844,False
1426,0.504845380783081,Up-B,67.23367309570312,283.58538818359375,138.6704864501953,337.3502197265625,False
1432,0.5841814875602722,Grab-blow,11.411197662353516,153.79867553710938,107.64872741699219,247.4635009765625,False
1433,0.6170879602432251,Grab-blow,10.923553466796875,155.35910034179688,107.99952697753906,247.05563354492188,False
1444,0.8220760822296143,Grab-blow,75.8070297241211,127.58416748046875,209.84765625,231.00448608398438,False
1445,0.8617502450942993,Grab-blow,76.3362808227539,125.26627349853516,208.72695922851562,231.48468017578125,False
1456,0.668218195438385,Side-B,88.18788146972656,171.86143493652344,126.89344787597656,225.2658233642578,False
1457,0.6463567018508911,Side-B,88.40167999267578,171.84645080566406,126.7380142211914,225.87525939941406,False
1458,0.5296908020973206,Grab-blow,43.58884048461914,143.91993713378906,156.8178253173828,222.0662078857422,False
1459,0.5080990195274353,Grab-blow,43.15093994140625,143.59075927734375,157.3581085205078,222.26116943359375,False
1492,0.5005416870117188,Notwaza,88.9104995727539,149.7156524658203,119.8235092163086,217.8058319091797,False
1493,0.5087883472442627,Notwaza,88.74681091308594,149.41510009765625,120.07232666015625,218.17776489257812,False
1504,0.5125713348388672,Grab-blow,460.0859680175781,265.2958984375,583.1883544921875,345.055419921875,False
1505,0.5147980451583862,Grab-blow,460.739990234375,265.8630065917969,582.072265625,345.1357727050781,False
1506,0.5430957674980164,Grab-blow,464.07916259765625,260.7431640625,581.1315307617188,345.73431396484375,False
1507,0.5385385155677795,Grab-blow,463.0519104003906,260.65625,582.513916015625,345.50506591796875,False
1508,0.662222683429718,Grab-blow,459.5352783203125,261.3187561035156,587.220703125,343.7051696777344,False
1509,0.6344615817070007,Grab-blow,460.7067565917969,261.45782470703125,585.2139892578125,343.55328369140625,False
1542,0.5132270455360413,Grab-blow,458.3247985839844,268.2190856933594,595.2061157226562,336.5420837402344,False
1548,0.5306041240692139,Grab-blow,457.957275390625,264.6927185058594,601.2056884765625,339.5980529785156,False
1549,0.5372346043586731,Grab-blow,457.2088623046875,265.53564453125,601.0582275390625,338.1529541015625,False
1570,0.5231310725212097,Grab-blow,462.876220703125,261.9150085449219,591.806884765625,339.8420104980469,False
1724,0.5884349942207336,Grab-blow,459.58221435546875,264.1856994628906,597.9982299804688,339.2738342285156,False
